51.5 0.0513492 0.506825 1 0.667098 0.999821 0.617358 5.21048e-06 0.490197 1 0.65771 1 0.606646 0.000182963 0.399898 1 0.594798 1 0.487821 0.445201 0.183262 1 0.266328 1 0.180108 0.999998 0.0783144 1 0.0838823 0.999988 0.066869 0.999985 0.0606186 0.99999 0.0605722 0.999978 0.0574029 0.998855 0.00635439 1 0.234825
51.54 0.0539953 0.506152 1 0.666012 0.999808 0.616458 5.05404e-06 0.490679 1 0.657756 1 0.607089 0.000169302 0.403155 1 0.596768 1 0.492616 0.405347 0.191375 1 0.281643 1 0.191726 0.999997 0.0794823 1 0.0856546 0.999989 0.0674427 0.999986 0.0608565 0.999989 0.0607526 0.999975 0.0575046 0.998866 0.00639403 1 0.233208
51.58 0.0567969 0.505442 1 0.664862 0.999795 0.615508 4.90568e-06 0.491201 1 0.657813 1 0.607573 0.000156991 0.406579 1 0.598872 1 0.497622 0.367286 0.199894 1 0.297628 1 0.204006 0.999997 0.0807321 1 0.08755 0.999989 0.0680664 0.999987 0.0611172 0.999988 0.0609531 0.999973 0.0576189 0.998878 0.0064332 1 0.231641
51.62 0.0597626 0.504695 1 0.663645 0.99978 0.614505 4.76499e-06 0.491758 1 0.657883 1 0.608099 0.000145897 0.410144 1 0.601098 1 0.502792 0.331409 0.208727 1 0.314079 1 0.216808 0.999996 0.0820565 1 0.0895571 0.99999 0.0687386 0.999987 0.0614005 0.999987 0.0611742 0.99997 0.0577464 0.998889 0.00647196 1 0.230119
51.66 0.0629009 0.503907 0.999999 0.662356 0.999765 0.613445 4.63157e-06 0.492345 1 0.657963 1 0.608663 0.000135901 0.413815 1 0.603428 1 0.508073 0.297987 0.217777 1 0.330773 1 0.229969 0.999995 0.0834466 1 0.0916618 0.99999 0.0694563 0.999988 0.0617057 0.999986 0.0614158 0.999967 0.0578875 0.9989 0.00651033 1 0.228643
51.7 0.0662206 0.503075 0.999999 0.660992 0.99975 0.612325 4.50507e-06 0.492957 1 0.658053 1 0.609263 0.000126896 0.417556 1 0.605843 1 0.513413 0.267173 0.226938 1 0.347486 1 0.243317 0.999994 0.0848919 1 0.0938473 0.999991 0.0702158 0.999988 0.0620318 0.999985 0.0616777 0.999964 0.0580423 0.998912 0.00654835 1 0.22721
51.74 0.0697305 0.502195 0.999999 0.659547 0.999733 0.611141 4.38517e-06 0.493588 1 0.658149 1 0.609894 0.000118784 0.421332 1 0.608323 1 0.518758 0.239018 0.236106 1 0.364004 1 0.256678 0.999993 0.0863807 1 0.096095 0.999992 0.0710123 0.999989 0.0623772 0.999984 0.0619592 0.999961 0.0582108 0.998923 0.00658607 1 0.225818
51.78 0.0734394 0.501264 0.999999 0.658018 0.999715 0.609889 4.27159e-06 0.494228 1 0.658248 1 0.610551 0.000111475 0.425107 1 0.610844 1 0.524058 0.213485 0.245181 1 0.380136 1 0.26989 0.999992 0.0879006 1 0.0983854 0.999992 0.0718403 0.999989 0.0627403 0.999983 0.0622594 0.999957 0.0583927 0.998934 0.00662351 1 0.224465
51.82 0.0773565 0.500276 0.999999 0.656398 0.999697 0.608564 4.16406e-06 0.494871 1 0.658348 1 0.611229 0.000104891 0.428845 1 0.613385 1 0.529265 0.190472 0.254072 1 0.395717 1 0.282803 0.999989 0.0894388 1 0.100699 0.999993 0.0726938 0.999989 0.0631189 0.999982 0.0625768 0.999952 0.0585875 0.998945 0.00666073 1 0.22315
51.86 0.0814911 0.499228 0.999999 0.654683 0.999677 0.607162 4.06234e-06 0.495509 1 0.658443 1 0.61192 9.89574e-05 0.432517 1 0.615921 1 0.534339 0.169832 0.262703 1 0.410619 1 0.295293 0.999987 0.090983 1 0.103015 0.999993 0.0735661 0.99999 0.0635106 0.99998 0.0629099 0.999948 0.0587946 0.998956 0.00669774 1 0.221871
